Target protein id,ACC,Sn,Sp,Precision,F1-score,AUC,MCC,Positive MSE,Positive R,Positive R P value,Positive sample count,target_protein_id,target_chembl_id,uniprot_id,target_pref_name,organism,target_class_l1,target_class_l2
tp0569,0.93,0.96,0.9,0.9056603773584906,0.9320388349514565,0.9765,0.8615521921784256,0.9207184490202254,0.3118306343978959,0.0015872342832582,100,tp0569,CHEMBL3906,Q15349,Ribosomal protein S6 kinase alpha 2,Homo sapiens,Enzyme,Kinase
tp0099,0.93,0.88,0.98,0.9777777777777776,0.9263157894736842,0.9752,0.8643325211229224,0.8130818485052869,0.3106584723079578,0.0016566402147461,100,tp0099,CHEMBL1867,P08913,Alpha-2a adrenergic receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0847,0.92,0.93,0.91,0.9117647058823528,0.9207920792079208,0.9847,0.840168050416806,0.5047361020194009,0.3103889400536238,0.0016729835158039,100,tp0847,CHEMBL5580,O14638,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3,Homo sapiens,Enzyme,Hydrolase
tp0223,0.9716981132075472,1.0,0.9433962264150944,0.9464285714285714,0.9724770642201837,1.0,0.944911182523068,1.6314723247496674,0.3031573355961878,0.0273416326705289,53,tp0223,CHEMBL3831291,P01911,"HLA class II histocompatibility antigen, DRB1-15 beta chain",Homo sapiens,Surface antigen,
tp0566,0.9494949494949496,0.9433962264150944,0.9565217391304348,0.9615384615384616,0.9523809523809524,0.95980311730927,0.8988126411174949,0.8824584712135576,0.3013745013101544,0.0283082718997252,53,tp0566,CHEMBL3094,Q8IW41,MAP kinase-activated protein kinase 5,Homo sapiens,Enzyme,Kinase
tp0895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.901921407120352,0.2994421709257316,0.0805442349324481,35,tp0895,CHEMBL2364701,P60896,26S proteasome,Homo sapiens,Enzyme|Other cytosolic protein,Protease
tp0164,0.95,0.94,0.96,0.9591836734693876,0.9494949494949496,0.9894,0.9001800540180064,0.7062545702667741,0.2958053307339404,0.0028077744376502,100,tp0164,CHEMBL5619,P27695,DNA-(apurinic or apyrimidinic site) lyase,Homo sapiens,Enzyme,
tp0415,0.9695431472081218,0.9690721649484536,0.97,0.9690721649484536,0.9690721649484536,0.9962886597938144,0.9390721649484536,1.113537228650865,0.2950063881563628,0.0033528246825458,97,tp0415,CHEMBL1903,P30531,GABA transporter 1,Homo sapiens,Transporter,Electrochemical transporter
tp0816,0.96,0.99,0.93,0.9339622641509434,0.9611650485436892,0.9956,0.9216604846559902,0.7910533199389151,0.2826284283481559,0.0043845738314541,100,tp0816,CHEMBL4088,P0C1U9,Topoisomerase IV subunit A,Staphylococcus aureus,Enzyme,Isomerase
tp0558,0.9222222222222224,0.9591836734693876,0.8780487804878049,0.903846153846154,0.9306930693069309,0.9790940766550522,0.84419456725724,0.7437459550231982,0.2780450411635067,0.0530634698374337,49,tp0558,CHEMBL6162,O94921,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,Enzyme,Kinase
tp0725,0.91,1.0,0.8,0.859375,0.9243697478991596,0.9810101010101012,0.82915619758885,1.0082588282168845,0.2727894834410592,0.0439060542049466,55,tp0725,CHEMBL2873,Q02779,Mitogen-activated protein kinase kinase kinase 10,Homo sapiens,Enzyme,Kinase
tp0648,0.965,1.0,0.93,0.9345794392523364,0.966183574879227,0.9975,0.932286907826487,0.7006181468692736,0.2718834523194236,0.0062115386635196,100,tp0648,CHEMBL2095152,Q15842,Sulfonylurea receptors; K-ATP channels,Homo sapiens,Ion channel|Transporter,Primary active transporter|Voltage-gated ion channel
tp0573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0811683688643792,0.2706861262297227,0.0064520347219598,100,tp0573,CHEMBL3055,P50613,Cyclin-dependent kinase 7,Homo sapiens,Enzyme,Kinase
tp0514,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,1.0,0.9801960588196068,0.5285636607746741,0.2699081456461666,0.006612687041707,100,tp0514,CHEMBL2221348;CHEMBL2684,O43525;O43525,"Voltage-gated potassium channel, KQT; KCNQ2(Kv7.2)/KCNQ3(Kv7.3);Voltage-gated potassium channel subunit Kv7.3",Homo sapiens;Homo sapiens,Ion channel;Ion channel,Voltage-gated ion channel;Voltage-gated ion channel
tp0578,0.9583333333333334,0.94,0.9782608695652174,0.9791666666666666,0.9591836734693876,0.996195652173913,0.917463421851129,1.5645279556945162,0.2672538147002671,0.0071877784348207,100,tp0578,CHEMBL4954,P29320,Ephrin type-A receptor 3,Homo sapiens,Enzyme,Kinase
tp0811,0.9743589743589745,0.9789473684210528,0.97,0.96875,0.9738219895287958,0.9989473684210528,0.9487476530934866,0.8737555209832655,0.2644941445052182,0.0095935864312971,95,tp0811,CHEMBL3317334,P40306,Proteasome subunit beta type-10,Homo sapiens,Enzyme,Protease
tp0553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2082492300544545,0.2531236399039364,0.1771430445602691,30,tp0553,CHEMBL5316,Q07002,Serine/threonine-protein kinase PCTAIRE-3,Homo sapiens,Enzyme,Kinase
tp0583,0.9508196721311476,0.9466666666666668,0.9574468085106383,0.9726027397260274,0.9594594594594594,0.9977304964539008,0.8975177220164177,0.7102537757352047,0.2486389427116407,0.0314751695682122,75,tp0583,CHEMBL4526,Q9UF33,Ephrin type-A receptor 6,Homo sapiens,Enzyme,Kinase
tp0564,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,1.0,0.9900495037128092,0.8551359536446668,0.2405265790797208,0.0159294991310202,100,tp0564,CHEMBL2553,Q15418,Ribosomal protein S6 kinase alpha 1,Homo sapiens,Enzyme,Kinase
tp0823,0.9886363636363636,1.0,0.9787234042553192,0.9761904761904762,0.9879518072289156,0.9984431759211208,0.9774561197612728,0.863518273484385,0.2306756043651683,0.1467747965894335,41,tp0823,CHEMBL1992,Q9Y6K1,DNA (cytosine-5)-methyltransferase 3A,Homo sapiens,Epigenetic regulator,Reader|Writer
tp0562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6378803861989115,0.2279526158883363,0.0225492997226399,100,tp0562,CHEMBL1908389,Q12852,Mitogen-activated protein kinase kinase kinase 12,Homo sapiens,Enzyme,Kinase
tp0177,0.97,0.94,1.0,1.0,0.9690721649484536,0.9994,0.9416965821485116,0.6347701075937656,0.2216959106489628,0.0266402791754309,100,tp0177,CHEMBL5378,P16109,P-selectin,Homo sapiens,Adhesion,
tp0540,0.9183673469387756,0.875,0.96,0.9545454545454546,0.9130434782608696,0.984375,0.839206575741442,1.6912880394270762,0.2178358232138234,0.0330017357645111,96,tp0540,CHEMBL2095215;CHEMBL1954,P31350;P31350,Ribonucleoside-diphosphate reductase RR1;Ribonucleoside-diphosphate reductase M2 chain,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Oxidoreductase;Oxidoreductase
tp0975,0.9134615384615384,1.0,0.8333333333333334,0.847457627118644,0.9174311926605504,0.9937037037037036,0.8403658068160179,3.039306826619332,0.2176913519730052,0.1288493902325344,50,tp0975,CHEMBL4523510,Q9Y6A2,Cholesterol 24-hydroxylase,Homo sapiens,Enzyme,Oxidoreductase
tp0683,0.9114583333333334,0.98,0.8369565217391305,0.8672566371681416,0.92018779342723,0.9695652173913044,0.8293542802492356,0.5653776524334988,0.2174597278872732,0.0297550129069228,100,tp0683,CHEMBL5845,P23415,Glycine receptor subunit alpha-1,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0974,0.923809523809524,0.979591836734694,0.875,0.8727272727272727,0.9230769230769232,0.9948979591836736,0.8536590456580228,1.2099728892028558,0.2124603919569088,0.1427515530899679,49,tp0974,CHEMBL3856166,P03420,Fusion glycoprotein F0,Human respiratory syncytial virus A (strain A2),Surface antigen,
tp0274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931209974747454,0.2103385246283689,0.0356848717431804,100,tp0274,CHEMBL5903,Q04771,Activin receptor type-1,Homo sapiens,Enzyme,Kinase
tp0666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0713828632396412,0.1889330870234175,0.059758697910319,100,tp0666,CHEMBL1919,P54289,Voltage-gated calcium channel alpha2/delta subunit 1,Homo sapiens,Auxiliary transport protein,Calcium channel auxiliary subunit alpha2delta family
tp0982,0.9736842105263158,0.9444444444444444,1.0,1.0,0.9714285714285714,1.0,0.9484043965898196,2.6023872920104854,0.1867222366894217,0.4581567431682782,18,tp0982,CHEMBL2364683,Q03284,Bacterial urease,Bacteria,Enzyme,Hydrolase
tp0571,0.935,0.92,0.95,0.9484536082474226,0.934010152284264,0.9829,0.8703917644608531,1.0590955625527456,0.1851593572361882,0.0651399702198507,100,tp0571,CHEMBL2872,P80192,Mitogen-activated protein kinase kinase kinase 9,Homo sapiens,Enzyme,Kinase
tp0260,0.99,0.99,0.99,0.99,0.99,0.9965,0.98,0.5775465004328507,0.1774162023683085,0.0774136448961568,100,tp0260,CHEMBL1973,P14679,Tyrosinase,Homo sapiens,Enzyme,Oxidoreductase
tp0767,0.9166666666666666,0.9642857142857144,0.875,0.8709677419354839,0.9152542372881356,0.9888392857142856,0.8378841785775829,0.6971087645042673,0.1509909656996468,0.4431080828604115,28,tp0767,CHEMBL1812,P16233,Pancreatic lipase,Homo sapiens,Enzyme,Hydrolase
tp0367,0.9482758620689656,0.8928571428571429,1.0,1.0,0.9433962264150944,0.9761904761904762,0.900937462695559,1.195395551266269,0.1343091226527481,0.4956233213664497,28,tp0367,CHEMBL1893,Q05940,Synaptic vesicular amine transporter,Homo sapiens,Transporter,Electrochemical transporter
tp0753,0.9,0.97,0.83,0.8508771929824561,0.9065420560747663,0.9636,0.8079571632467768,0.8728401326639518,0.1328175064860896,0.187731005902194,100,tp0753,CHEMBL3804751,P9WJF1,FAD-dependent decaprenylphosphoryl-beta-D-ribofuranose 2-oxidase,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Enzyme,Oxidoreductase
tp0461,0.9083333333333332,0.9836065573770492,0.8305084745762712,0.8571428571428571,0.916030534351145,0.9747151986662962,0.82554865628402,0.9128554413504072,0.131465590333394,0.3125293446310172,61,tp0461,CHEMBL1854,P22888,Luteinizing hormone/Choriogonadotropin receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0737,0.995,0.99,1.0,1.0,0.9949748743718592,0.9988,0.9900495037128092,0.4961845809141046,0.1104186115511039,0.2741076723966009,100,tp0737,CHEMBL3860,O43924,Phosphodiesterase 6D,Homo sapiens,Enzyme,Phosphodiesterase
tp1038,0.9166666666666666,1.0,0.8333333333333334,0.8571428571428571,0.9230769230769232,0.8611111111111112,0.8451542547285166,8.122577824842935,0.1069156368984051,0.8402376184846666,6,tp1038,CHEMBL2109237,Q15825,Neuronal acetylcholine receptor; alpha6/beta2,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0557,0.935897435897436,0.8780487804878049,1.0,1.0,0.935064935064935,0.9912656558998024,0.8794993824688374,1.0535951736249969,0.0970866958976143,0.3855514763612613,82,tp0557,CHEMBL5476,O00238,Bone morphogenetic protein receptor type-1B,Homo sapiens,Enzyme,Kinase
tp0385,0.9899497487437184,0.98989898989899,0.99,0.98989898989899,0.98989898989899,0.9995959595959596,0.97989898989899,1.0449334722610468,0.0891772936343124,0.3800606594373992,99,tp0385,CHEMBL2027,Q9UHC9,Niemann-Pick C1-like protein 1,Homo sapiens,Other membrane protein,
tp0159,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9988,0.9601920576192068,0.4690958668401588,0.0873109297913129,0.387706941091714,100,tp0159,CHEMBL3687,P18054,Arachidonate 12-lipoxygenase,Homo sapiens,Enzyme,
tp1031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.696735842037851,0.0798303391559875,0.8155135475204899,11,tp1031,CHEMBL2472,P48169,GABA receptor alpha-4 subunit,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0565,0.965,1.0,0.93,0.9345794392523364,0.966183574879227,0.9956,0.932286907826487,1.3453593089407303,0.0784707859837243,0.4377254598535702,100,tp0565,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha 6,Homo sapiens,Enzyme,Kinase
tp0152,0.95,0.93,0.97,0.96875,0.9489795918367347,0.9928,0.900720865153615,1.4343603309200723,0.0754162542861053,0.4558222030115431,100,tp0152,CHEMBL4016,P42262,"Glutamate receptor ionotropic, AMPA 2",Homo sapiens,Ion channel,Ligand-gated ion channel
tp0561,0.9558823529411764,1.0,0.9117647058823528,0.918918918918919,0.9577464788732394,0.996107266435986,0.9153348228041136,0.6870407173453218,0.0727191621102852,0.555645894751793,68,tp0561,CHEMBL1163124,O43283,Mitogen-activated protein kinase kinase kinase 13,Homo sapiens,Enzyme,Kinase
tp1029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.12387419124646,0.0724945085050118,0.8772526405565265,7,tp1029,CHEMBL1810,P34981,Thyrotropin-releasing hormone receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0907,0.9493670886075948,0.925,0.9743589743589745,0.9736842105263158,0.9487179487179488,0.9903846153846154,0.8999360414535506,0.957717247169988,0.0518489546218149,0.7506844437504587,40,tp0907,CHEMBL3286074,P48061,Stromal cell-derived factor 1,Homo sapiens,Secreted protein,
tp1049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.856519022769412,0.0510720928235867,0.9234584679325576,6,tp1049,CHEMBL2990,P08319,Alcohol dehydrogenase class II,Homo sapiens,Enzyme,Oxidoreductase
tp0201,0.975,0.98,0.97,0.9702970297029704,0.9751243781094528,0.9988,0.9500475035627968,1.1297967457737086,0.0472564982353875,0.6405824069294253,100,tp0201,CHEMBL3190,P48058,"Glutamate receptor ionotropic, AMPA 4",Homo sapiens,Ion channel,Ligand-gated ion channel
tp0570,0.955,0.98,0.93,0.9333333333333332,0.9560975609756096,0.9971,0.9111396372656012,1.1007654670712332,0.0327931658821171,0.7460168652756944,100,tp0570,CHEMBL2708,Q16584,Mitogen-activated protein kinase kinase kinase 11,Homo sapiens,Enzyme,Kinase
tp0951,0.9642857142857144,1.0,0.9333333333333332,0.9285714285714286,0.9629629629629628,0.982051282051282,0.9309493362512627,3.7075691297652735,0.0220497591982907,0.9148561743962964,26,tp0951,CHEMBL3712954,P40933,Interleukin-15,Homo sapiens,Secreted protein,
tp0483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3768440764701495,0.020623980749929,0.8386125514863216,100,tp0483,CHEMBL4956,P47869,GABA receptor alpha-2 subunit,Homo sapiens,Ion channel,Ligand-gated ion channel
tp1008,0.98,0.9705882352941176,0.9878048780487804,0.9850746268656716,0.9777777777777776,0.9897776183644188,0.9596848068802668,0.4635672708749936,0.0151248720456221,0.9025683684914232,68,tp1008,CHEMBL4295685,O95436,Sodium-dependent phosphate transport protein 2B,Homo sapiens,Transporter,Electrochemical transporter
tp0474,0.9621621621621622,0.99,0.9294117647058824,0.9428571428571428,0.9658536585365852,0.9970588235294118,0.924868262251986,2.883059804348175,0.002720791905559,0.9785666964661296,100,tp0474,CHEMBL2321613,O14649,Potassium channel subfamily K member 3,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1958556338233523,0.0,1.0,2,tp0832,CHEMBL5352,P13423,Protective antigen,Bacillus anthracis,Secreted protein,
tp0989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1705299493870194,0.0,1.0,2,tp0989,CHEMBL1795191,Q15131,Cyclin-dependent kinase 10,Homo sapiens,Enzyme,
tp0545,0.9035087719298246,0.9454545454545454,0.864406779661017,0.8666666666666667,0.9043478260869564,0.9676425269645608,0.8104859772139187,0.6169209422216648,-0.0164257029857199,0.9052545471288544,55,tp0545,CHEMBL2321614,Q9NPC2,Potassium channel subfamily K member 9,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0871,0.96,0.92,1.0,1.0,0.9583333333333334,0.9876,0.9229582069908971,0.9583636433632085,-0.0184684613499225,0.8552859253802984,100,tp0871,CHEMBL1293311,Q6QLK5,Envelope glycoprotein gp160,Human immunodeficiency virus 1,Surface antigen,
tp0966,0.9,0.87,0.93,0.925531914893617,0.8969072164948454,0.981,0.801443899700861,0.3878864113978343,-0.039368668401073,0.6973590813459635,100,tp0966,CHEMBL3378,P19438,Tumor necrosis factor receptor R1,Homo sapiens,Membrane receptor,
tp0957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1569713982920162,-0.0395851960055206,0.8296873109298389,32,tp0957,CHEMBL5325,Q0PXQ5,Urease,Helicobacter pylori,Enzyme,Hydrolase
tp0682,0.931297709923664,0.9833333333333332,0.8873239436619719,0.8805970149253731,0.9291338582677166,0.9976525821596244,0.8678099902582752,0.924023925838798,-0.0467934919381885,0.7225666072536601,60,tp0682,CHEMBL3191,Q9NPC1,Leukotriene B4 receptor 2,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0724,0.9428571428571428,1.0,0.8461538461538461,0.9166666666666666,0.9565217391304348,0.9702797202797202,0.8807048459279792,1.240099613406919,-0.0529510589155804,0.732828317339461,44,tp0724,CHEMBL5790,Q00537,Serine/threonine-protein kinase PCTAIRE-2,Homo sapiens,Enzyme,Kinase
tp0942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5912839160916654,-0.249591402944046,0.3027704882213866,19,tp0942,CHEMBL3714583,Q08722,Leukocyte surface antigen CD47,Homo sapiens,Adhesion|Membrane receptor,
tp0676,0.9576271186440678,0.9622641509433962,0.953846153846154,0.9444444444444444,0.9532710280373832,0.9878084179970972,0.9146512126664044,2.050296045625611,-0.2661403127839571,0.0540759594295454,53,tp0676,CHEMBL5287,Q14973,Bile acid transporter,Homo sapiens,Transporter,Electrochemical transporter
tp0492,0.9565217391304348,1.0,0.9130434782608696,0.92,0.9583333333333334,0.9905482041587902,0.916515138991168,1.4204012667292314,-0.3505306261165929,0.1010365562824363,23,tp0492,CHEMBL5807,P20916,Myelin-associated glycoprotein,Homo sapiens,Adhesion,
tp0921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6566457542541726,-0.3517951252254161,0.4940763611135705,6,tp0921,CHEMBL3172,Q12882,Dihydropyrimidine dehydrogenase,Homo sapiens,Enzyme,Oxidoreductase
tp0585,0.9,0.8,1.0,1.0,0.8888888888888888,0.96,0.816496580927726,0.8866562807159045,-0.3735042028110859,0.5357406429788929,5,tp0585,CHEMBL2761,Q9ULA0,Aspartyl aminopeptidase,Homo sapiens,Enzyme,Protease
tp0554,0.9540229885057472,0.9636363636363636,0.9375,0.9636363636363636,0.9636363636363636,0.9704545454545456,0.9011363636363636,1.1804161368495534,-0.3862867542741764,0.0035800694496769,55,tp0554,CHEMBL5467,Q13873,Bone morphogenetic protein receptor type-2,Homo sapiens,Enzyme,Kinase
tp0511,0.9411764705882352,1.0,0.875,0.9,0.9473684210526316,1.0,0.8874119674649423,2.020394761656365,-0.4006369161462663,0.2852666443602222,9,tp0511,CHEMBL1840,P0AD65,Penicillin-binding protein 2,Escherichia coli K-12,Enzyme,Protease
tp0695,0.9821428571428572,0.9642857142857144,1.0,1.0,0.9818181818181818,0.9961734693877552,0.9649012813540154,2.510727180399423,-0.4132646570450745,0.0288257136994201,28,tp0695,CHEMBL2157,P10145,Interleukin-8,Homo sapiens,Secreted protein,
tp0366,0.9411764705882352,0.8823529411764706,1.0,1.0,0.9375,0.986159169550173,0.8885233166386385,0.2563457528035017,-0.462509319250747,0.0615736495409402,17,tp0366,CHEMBL4665,P0CS13,Thymidylate synthase,Cryptococcus neoformans var. neoformans B-3501A,Enzyme,Transferase
tp0999,0.9545454545454546,0.9090909090909092,1.0,1.0,0.9523809523809524,1.0,0.9128709291752768,2.017538786243188,-0.547170850125074,0.0814953618357701,11,tp0999,CHEMBL3832942,A6NNZ2,Tubulin beta,Homo sapiens,Structural protein,
tp0308,0.9230769230769232,1.0,0.8305084745762712,0.8765432098765432,0.9342105263157896,0.9976127954165672,0.8532154265686692,3.815907643778574,-0.5852489803716016,8.309512705675498e-08,71,tp0308,CHEMBL2120,P05230,Acidic fibroblast growth factor,Homo sapiens,Secreted protein,
tp0673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.4745023888919,-0.9279441015311478,0.243149191522626,3,tp0673,CHEMBL1795122,Q05639,Elongation factor 1-alpha 2,Homo sapiens,Unclassified protein,
tp0870,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6255230563481436,-0.9287973120598934,0.2416876955803837,3,tp0870,CHEMBL3551,O00220,TRAIL receptor-1,Homo sapiens,Membrane receptor,
tp0481,0.9,0.8333333333333334,1.0,1.0,0.9090909090909092,1.0,0.816496580927726,2.100971431631445,-0.9652815220938346,0.0017871347093135,6,tp0481,CHEMBL5094,P0AD64,Beta-lactamase SHV-1,Klebsiella pneumoniae,Enzyme,Hydrolase
tp1003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5662739506738994,-0.9999999999999688,1.5930330640958678e-07,3,tp1003,CHEMBL4879432,P25786,Proteasome subunit alpha type-1,Homo sapiens,Unclassified protein,
tp1030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9057172282221516,-1.0,1.0,2,tp1030,CHEMBL4998,P17301,Integrin alpha-2,Homo sapiens,Adhesion|Membrane receptor,
tp1032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4369186930591487,-1.0,1.0,2,tp1032,CHEMBL5988,Q9HD36,Bcl-2-like protein 10,Homo sapiens,Unclassified protein,
tp0815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.595116024255894,-1.0,1.0,2,tp0815,CHEMBL2040,P06729,T-cell surface antigen CD2,Homo sapiens,Surface antigen,
tp1050,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.461210755117995,-1.0,1.0,2,tp1050,CHEMBL1250358,P25942,Tumor necrosis factor receptor superfamily member 5,Homo sapiens,Membrane receptor,
